state_code,first_funding_at,last_funding_at,age_first_funding_year,age_last_funding_year,age_first_milestone_year,age_last_milestone_year,funding_rounds,funding_total_usd,milestones,is_CA,is_NY,is_MA,is_TX,is_otherstate,category_code,is_software,is_web,is_mobile,is_enterprise,is_advertising,is_gamesvideo,is_ecommerce,is_biotech,is_consulting,is_othercategory,has_VC,has_angel,has_roundA,has_roundB,has_roundC,has_roundD,avg_participants,is_top500,status,first_funding_year,last_funding_year
CA,2006-02-01,2012-04-24,3.0877,9.3178,0.4959,9.5315,3,64000000,2,1,0,0,0,0,semiconductor,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,3.3333,1,1,2006,2012
OH,2010-05-01,2010-05-01,0.0,0.0,0.0,0.0,1,250000,1,0,0,0,0,1,ecommerce,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1.0,0,0,2010,2010
CA,2007-10-01,2010-02-01,-0.2521,2.0877,1.4164,1.4164,3,1830000,1,1,0,0,0,0,health,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,2.0,0,1,2007,2010
OR,2011-01-01,2011-08-10,0.4192,1.0247,0.7726,2.1699,2,9800000,4,0,0,0,0,1,enterprise,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,4.5,1,1,2011,2011
CA,2007-03-01,2007-03-01,1.8247,1.8247,3.8959,5.9068,1,2300000,3,1,0,0,0,0,web,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,0,1,2007,2007
WA,2007-08-01,2008-04-02,2.4192,3.0904,-0.1616,3.9699,2,1310000,4,0,0,0,0,1,web,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0,0,2007,2008
CA,2007-05-01,2008-02-01,0.0822,0.8384,0.0,4.1836,2,4500000,5,1,0,0,0,0,games_video,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,5.5,1,0,2007,2008
CA,2005-02-28,2008-09-23,2.1616,5.7315,5.0027,5.0027,3,22000000,1,1,0,0,0,0,software,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,2.6667,1,1,2005,2008
CA,2007-09-01,2009-01-29,0.6658,2.0795,3.0301,4.2877,3,10000000,3,1,0,0,0,0,advertising,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,2.6667,1,1,2007,2009
NY,2010-01-20,2011-06-01,0.8904,2.2521,2.6603,2.7534,4,36500000,3,0,1,0,0,0,ecommerce,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1.5,1,1,2010,2011
CO,2005-03-01,2013-05-14,1.7507,9.9589,9.3425,10.4603,7,33672656,3,0,0,0,0,1,web,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,2.0,1,1,2005,2013
CA,2009-11-11,2011-12-05,0.8603,2.926,3.0,3.0,3,19000000,1,1,0,0,0,0,enterprise,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,2.0,1,1,2009,2011
CA,2005-06-20,2005-06-20,3.4685,3.4685,2.0,2.0,1,30000000,1,1,0,0,0,0,semiconductor,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,4.0,1,1,2005,2005
CA,2010-09-23,2012-02-24,1.5151,2.937,2.6384,3.8164,2,2250000,2,1,0,0,0,0,web,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8.5,1,1,2010,2012
CA,2005-11-11,2009-12-16,5.8658,9.9644,8.1699,8.1699,6,53818873,1,1,0,0,0,0,hardware,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,4.25,1,1,2005,2009
CA,2006-10-01,2006-10-01,2.6658,2.6658,2.5205,4.4767,1,5500000,0,1,0,0,0,0,web,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,1,0,2006,2006
WA,2008-11-29,2008-11-29,1.9973,1.9973,-0.0822,3.5205,1,6000000,2,0,0,0,0,1,network_hosting,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1.0,1,1,2008,2008
CA,2007-07-01,2007-09-01,1.4959,1.6658,0.0,7.5233,2,30150000,3,1,0,0,0,0,advertising,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1.5,1,0,2007,2007
CA,2005-10-14,2007-07-06,3.7863,5.5123,2.5205,4.4767,2,83000000,0,1,0,0,0,0,biotech,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1.0,0,1,2005,2007
NY,2007-01-01,2008-09-16,1.0,2.7096,2.5205,4.4767,2,12000000,0,0,1,0,0,0,games_video,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1.0,0,0,2007,2008
CA,2008-03-01,2009-07-01,0.1644,1.4986,3.1644,5.5479,2,3500000,2,1,0,0,0,0,software,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1.0,0,1,2008,2009
CA,2007-06-07,2007-06-07,1.4301,1.4301,2.3452,3.4575,1,4000000,3,1,0,0,0,0,software,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.0,1,1,2007,2007
CA,2011-06-15,2012-08-08,2.4521,3.6027,2.5205,4.4767,2,4000000,0,1,0,0,0,0,manufacturing,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1.0,1,0,2011,2012
CA,2005-10-28,2007-09-17,5.8274,7.7151,10.0082,10.0082,2,25000000,1,1,0,0,0,0,software,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.5,1,1,2005,2007
NY,2008-06-01,2011-05-05,0.8356,3.7616,0.9041,0.9041,3,1420698,1,0,1,0,0,0,mobile,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,2.0,1,1,2008,2011
CA,2003-05-16,2007-01-29,1.6219,5.3315,-3.7507,-3.7507,2,10000000,1,1,0,0,0,0,semiconductor,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,3.0,1,1,2003,2007
CA,2008-03-01,2011-10-18,1.1644,4.7973,2.326,6.9041,3,67000000,5,1,0,0,0,0,transportation,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,2.6667,1,1,2008,2011
CA,2005-11-01,2010-09-22,0.337,5.2301,4.1726,5.7205,4,53000000,3,1,0,0,0,0,analytics,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,4.5,1,1,2005,2010
CA,2010-10-18,2011-07-22,0.4658,1.2247,0.0,1.2247,2,300000,2,1,0,0,0,0,games_video,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,2.0,1,0,2010,2011
CA,2007-09-01,2010-07-01,5.6685,8.5014,6.7534,8.0932,3,1400000,2,1,0,0,0,0,software,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0,1,2007,2010
CA,2006-12-01,2008-04-02,2.9178,4.2548,2.0027,7.1699,2,6500000,3,1,0,0,0,0,web,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7.0,1,1,2006,2008
CA,2010-02-11,2010-02-11,1.2795,1.2795,2.7041,3.5836,1,5000000,3,1,0,0,0,0,cleantech,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1.0,1,1,2010,2010
WA,2009-12-07,2012-07-13,2.9342,5.5342,3.9178,6.1973,2,9600000,2,0,0,0,0,1,enterprise,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3.0,1,1,2009,2012
WA,2000-05-01,2007-07-01,0.2466,7.4164,3.9178,10.9233,5,58200000,3,0,0,0,0,1,mobile,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1.4,1,1,2000,2007
MA,2006-12-01,2009-09-30,0.9151,3.7479,0.5808,4.8822,3,28000000,2,0,0,1,0,0,network_hosting,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,2.6667,1,1,2006,2009
TX,2009-09-30,2010-03-25,4.7479,5.2301,5.8548,7.7562,2,30000000,3,0,0,0,1,0,network_hosting,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1.0,0,1,2009,2010
CA,2008-01-01,2009-03-01,1.0,2.1644,4.3644,5.3342,2,3500000,2,1,0,0,0,0,games_video,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,2.0,0,1,2008,2009
MA,2008-02-01,2008-02-01,0.0849,0.0849,-1.0,0.1342,1,16700000,2,0,0,1,0,0,web,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.0,0,0,2008,2008
AZ,2007-02-20,2007-02-20,11.1452,11.1452,2.5205,4.4767,1,18000000,0,0,0,0,0,1,semiconductor,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,7.0,1,0,2007,2007
CA,2010-07-14,2010-07-14,7.537000000000001,7.537000000000001,7.0055,7.0055,1,15000000,1,1,0,0,0,0,medical,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,6.0,1,1,2010,2010
CA,2007-12-01,2007-12-01,3.9178,3.9178,2.5205,4.4767,2,12000000,0,1,0,0,0,0,hardware,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,4.0,1,0,2007,2007
OH,2011-01-01,2011-01-01,1.2849,1.2849,0.0,0.0,1,15000,1,0,0,0,0,1,ecommerce,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1.0,0,0,2011,2011
WA,2011-03-09,2011-03-09,1.3096,1.3096,1.3096,2.8822,1,200000,3,0,0,0,0,1,news,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1.0,0,1,2011,2011
CA,2007-01-10,2007-01-10,4.0274,4.0274,2.5205,4.4767,1,15000000,0,1,0,0,0,0,semiconductor,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1.0,0,0,2007,2007
CA,2009-09-09,2011-01-01,-0.0822,1.2301,0.3151,1.2986,2,1400000,2,1,0,0,0,0,enterprise,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,3.0,0,1,2009,2011
NY,2005-02-19,2012-02-14,-0.8658,6.1233,5.0027,5.0027,4,11400000,1,0,1,0,0,0,enterprise,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,3.0,1,0,2005,2012
CA,2008-10-03,2012-05-30,0.7562,4.4137,2.7836,4.0027,4,34250000,2,1,0,0,0,0,cleantech,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,2.25,1,1,2008,2012
TX,2008-01-01,2010-09-20,0.0,2.7205,1.0027,5.9479,4,3800000,4,0,0,0,1,0,messaging,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,4.75,1,1,2008,2010
CA,2007-06-14,2009-02-10,4.4521,6.1151,6.5863,6.5863,2,10100000,1,1,0,0,0,0,software,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,3.0,1,1,2007,2009
CA,2007-01-29,2007-01-29,4.0795,4.0795,2.5205,4.4767,1,4000000,0,1,0,0,0,0,software,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6.0,1,0,2007,2007
CA,2009-12-15,2009-12-15,1.9562,1.9562,1.9562,2.0027,1,3011408,3,1,0,0,0,0,software,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0,1,1,2009,2009
CA,2007-09-23,2007-09-23,9.7315,9.7315,6.0027,6.0027,1,8000000,1,1,0,0,0,0,software,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.0,1,0,2007,2007
CA,2010-07-01,2013-05-17,0.0,2.8795,2.3397,2.3397,2,12700000,1,1,0,0,0,0,analytics,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1.5,1,1,2010,2013
CA,2007-09-01,2007-09-01,0.0,0.0,0.3342,3.2219,1,300000,4,1,0,0,0,0,public_relations,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2.0,0,0,2007,2007
CA,2013-02-05,2013-02-05,0.0,0.0,-1.8027,-0.0959,1,5675000,2,1,0,0,0,0,web,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.0,1,1,2013,2013
CA,2012-09-01,2012-09-01,4.0877,4.0877,4.6685,5.1863,1,1000000,2,1,0,0,0,0,advertising,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5.0,1,1,2012,2012
FL,2008-09-01,2008-09-01,0.0,0.0,2.5205,4.4767,1,125000,0,0,0,0,0,1,enterprise,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0,0,2008,2008
CT,2010-03-24,2010-12-15,0.2247,0.9534,0.5808,1.0685,2,700000,2,0,0,0,0,1,web,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.5,0,0,2010,2010
WA,2010-11-01,2011-03-24,0.2521,0.6438,1.2685,1.7479,2,532000,2,0,0,0,0,1,enterprise,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,5.0,1,1,2010,2011
CA,2005-10-01,2007-10-01,0.2137,2.2137,4.6301,5.5534,2,8500000,3,1,0,0,0,0,web,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1.0,1,1,2005,2007
WA,2006-07-27,2006-07-27,3.5699,3.5699,5.8795,9.3808,1,9400000,3,0,0,0,0,1,network_hosting,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1.0,1,1,2006,2006
RI,2009-01-01,2012-04-01,-1.0,2.2493,1.7479,1.7479,2,350000,1,0,0,0,0,1,mobile,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,1,0,2009,2012
NY,2007-06-01,2009-06-16,1.1671,3.2110000000000003,0.7534,2.8110000000000004,2,12300000,3,0,1,0,0,0,enterprise,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1.5,1,1,2007,2009
MA,2007-07-30,2011-12-16,1.5753,5.9589,4.4164,4.4164,5,25413298,1,0,0,1,0,0,network_hosting,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,3.0,1,1,2007,2011
CA,2010-10-06,2011-06-16,0.4329,1.126,2.6904,3.5397,2,9800000,2,1,0,0,0,0,news,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,4.5,1,1,2010,2011
CA,2010-01-01,2010-09-01,-0.3288,0.337,0.4082,0.8712,2,1015000,2,1,0,0,0,0,games_video,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,5.0,1,0,2010,2010
CO,2009-01-01,2012-06-21,0.0,3.4712,0.0,1.9123,5,10000003,2,0,0,0,0,1,enterprise,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1.5,1,1,2009,2012
IL,2008-03-15,2010-04-15,0.7699,2.8548,-0.4329,2.8521,2,1750000,2,0,0,0,0,1,travel,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1.0,1,1,2008,2010
CA,2010-08-10,2010-08-10,0.9397,0.9397,1.4959,3.8164,1,100000,2,1,0,0,0,0,messaging,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,3.0,1,1,2010,2010
CA,2012-12-04,2012-12-04,1.926,1.926,1.6685,2.4658,1,12000000,2,1,0,0,0,0,software,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.0,1,1,2012,2012
NY,2010-08-25,2011-01-04,0.3178,0.6795,0.7945,2.8521,2,11450000,3,0,1,0,0,0,messaging,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,8.5,1,1,2010,2011
CA,2008-08-01,2008-08-01,0.6685,0.6685,-0.9151,0.863,1,50000,2,1,0,0,0,0,advertising,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3.0,0,0,2008,2008
CA,2008-07-31,2008-07-31,2.5808,2.5808,3.0027,4.6082,1,20000000,2,1,0,0,0,0,software,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4.0,1,0,2008,2008
TX,2005-12-19,2006-09-18,2.9671,3.7151,6.9671,8.3342,2,42500000,3,0,0,0,1,0,public_relations,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,5.5,1,1,2005,2006
CA,2006-01-01,2008-05-07,0.0,2.3479,0.0,5.1616,3,22487000,2,1,0,0,0,0,semiconductor,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,2.3333,1,1,2006,2008
CA,2009-07-14,2009-07-14,2.5342,2.5342,-1.2521,4.0493,1,7800000,2,1,0,0,0,0,software,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.0,1,1,2009,2009
NJ,2004-12-21,2011-03-31,3.9726,10.2493,3.0,3.0,4,59000000,1,0,0,0,0,1,semiconductor,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,6.0,1,1,2004,2011
ID,2011-02-01,2011-02-01,2.337,2.337,0.5808,2.3726,1,4000000,4,0,0,0,0,1,mobile,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,1,0,2011,2011
CA,2010-02-17,2013-02-06,1.5452,4.5178,1.663,4.9178,4,71400000,3,1,0,0,0,0,cleantech,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,2.6667,1,1,2010,2013
CA,2008-10-16,2012-04-26,0.7918,4.3205,3.9753,3.9753,3,25500000,1,1,0,0,0,0,cleantech,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,2.6667,1,1,2008,2012
CA,2010-11-10,2012-09-11,5.8603,7.6986,5.8603,7.6712,4,28932322,3,1,0,0,0,0,advertising,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,2.6667,1,1,2010,2012
CA,2008-01-01,2012-10-01,0.9616,5.7151,6.0438,6.8849,6,35200000,3,1,0,0,0,0,analytics,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,2.3333,1,1,2008,2012
MA,2005-03-14,2008-02-11,5.2027,8.1178,8.0055,8.0055,2,10000000,1,0,0,1,0,0,public_relations,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,2.5,1,0,2005,2008
CA,2008-09-26,2011-09-22,0.7178,3.7068,0.537,3.6274,3,22100000,4,1,0,0,0,0,analytics,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,2.6667,1,1,2008,2011
MA,2004-01-20,2010-06-22,3.0521,9.4767,1.0,1.0,5,33000000,1,0,0,1,0,0,mobile,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,2.0,1,1,2004,2010
CA,2007-04-19,2007-04-19,6.2986,6.2986,6.0027,6.0027,1,15000000,1,1,0,0,0,0,biotech,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.0,1,1,2007,2007
CA,2006-12-07,2009-02-25,6.937,9.1589,6.0055,6.0055,3,13000000,1,1,0,0,0,0,mobile,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3.0,1,1,2006,2009
CA,2005-12-19,2007-03-12,1.9671,3.1945,2.2493,2.2493,2,12800000,1,1,0,0,0,0,mobile,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,2.5,1,1,2005,2007
NY,2008-01-01,2011-08-12,0.1671,3.7808,3.8356,6.1178,2,626096,3,0,1,0,0,0,mobile,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1.0,1,0,2008,2011
MA,2008-04-01,2012-01-24,-0.1671,3.6493,4.1507,4.6849,4,20350000,3,0,0,1,0,0,analytics,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,3.75,1,1,2008,2012
CA,2009-10-12,2009-10-12,5.7836,5.7836,2.0027,2.0027,1,10000000,1,1,0,0,0,0,hardware,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,3.0,1,0,2009,2009
CA,2011-07-27,2011-07-27,0.5671,0.5671,0.5671,2.3534,1,425000,3,1,0,0,0,0,web,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.0,1,1,2011,2011
CA,2008-05-12,2010-12-22,5.3644,7.9781,5.2521,5.2521,3,37891054,1,1,0,0,0,0,semiconductor,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,3.0,1,1,2008,2010
CA,2005-02-01,2011-10-04,1.0877,7.7616,6.8849,6.8849,5,40000000,1,1,0,0,0,0,mobile,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,4.0,1,1,2005,2011
CA,2008-05-14,2009-10-16,0.7014,2.126,2.4027,4.0548,3,5550000,4,1,0,0,0,0,games_video,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,3.0,1,1,2008,2009
CA,2010-08-01,2010-08-01,0.5808,0.5808,0.0,2.1315,1,770000,3,1,0,0,0,0,mobile,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,6.0,1,1,2010,2010
TX,2006-10-10,2011-05-26,0.1068,4.7342,2.5205,4.4767,4,19550000,0,0,0,0,1,0,consulting,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1.0,1,0,2006,2011
CA,2009-03-24,2009-12-31,1.4795,2.2521,2.2521,2.2521,2,4000000,1,1,0,0,0,0,web,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,0,1,2009,2009
VA,2005-04-01,2009-12-24,1.0849,5.8192,6.3507,9.4411,4,42000000,4,0,0,0,0,1,web,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,2.3333,1,1,2005,2009
CO,2008-08-27,2008-08-27,3.6548,3.6548,2.5205,4.4767,1,1900000,0,0,0,0,0,1,other,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1.0,1,0,2008,2008
CA,2010-01-05,2011-07-20,1.1781,2.7151,2.5178,3.6685,3,45039999,3,1,0,0,0,0,games_video,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,3.6667,1,1,2010,2011
CA,2010-07-13,2010-07-13,4.5315,4.5315,5.5288,5.5288,1,1310000,1,1,0,0,0,0,news,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,4.0,1,0,2010,2010
OR,2008-01-01,2008-01-01,7.0027,7.0027,7.6712,7.6712,1,3000000,1,0,0,0,0,1,hardware,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3.0,0,1,2008,2008
CA,2008-01-01,2011-06-15,0.0,3.4548,2.0247,3.9753,4,36000000,3,1,0,0,0,0,software,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,3.0,1,1,2008,2011
CA,2010-06-30,2010-06-30,0.1644,0.1644,1.4822,1.4822,1,3000000,1,1,0,0,0,0,software,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,0,1,2010,2010
CA,2008-01-31,2008-01-31,0.6685,0.6685,0.7973,5.2849,1,1300000,3,1,0,0,0,0,web,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8.0,1,0,2008,2008
AR,2006-10-01,2006-10-01,9.7534,9.7534,9.7534,9.7534,1,50000,1,0,0,0,0,1,software,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,0,0,2006,2006
NY,2012-05-14,2012-05-14,6.2849,6.2849,5.7507,7.3068,1,6500000,3,0,1,0,0,0,web,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8.0,1,1,2012,2012
MA,2011-09-07,2012-04-23,0.6822,1.3096,0.3288,2.5945,2,4600000,2,0,0,1,0,0,advertising,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,9.0,1,1,2011,2012
MA,2007-02-15,2011-01-07,2.1233,6.0192,2.0,6.5123,3,21900000,2,0,0,1,0,0,software,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1.6667,1,1,2007,2011
NY,2008-12-01,2008-12-01,0.4904,0.4904,1.1808,1.1808,1,240000,1,0,1,0,0,0,games_video,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2.0,1,1,2008,2008
CA,2005-01-01,2010-04-20,0.0,5.3014,5.0027,5.0027,4,34700000,1,1,0,0,0,0,software,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,2.25,1,1,2005,2010
IL,2005-08-01,2010-03-23,1.2274,5.8712,3.6466,6.6959,4,33000000,2,0,0,0,0,1,software,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,5.3333,1,1,2005,2010
NY,2011-12-20,2013-02-18,1.3014,2.4685,0.0,2.4685,2,1800000,2,0,1,0,0,0,education,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,5.0,1,0,2011,2013
CO,2006-01-01,2009-08-27,0.0,3.6548,3.1507,5.3123,3,27300000,4,0,0,0,0,1,advertising,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,3.0,1,1,2006,2009
CA,2010-02-18,2012-04-01,3.1342,5.2521,3.1342,3.5425,2,6760000,2,1,0,0,0,0,web,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.5,1,0,2010,2012
CA,2000-01-01,2006-06-30,0.0,6.4986,0.337,10.0082,3,26914000,3,1,0,0,0,0,software,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,6.0,1,1,2000,2006
CA,2005-10-03,2005-10-03,3.7562,3.7562,2.5205,4.4767,1,27500000,0,1,0,0,0,0,semiconductor,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,7.0,1,1,2005,2005
TX,2007-04-12,2007-04-12,4.2795,4.2795,2.5205,4.4767,1,9000000,0,0,0,0,1,0,other,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2.0,1,0,2007,2007
CA,2010-01-13,2010-01-13,4.0356,4.0356,-7.0055,-7.0055,1,954000,1,1,0,0,0,0,public_relations,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1.0,0,0,2010,2010
CA,2005-04-20,2008-08-14,5.3041,8.6247,2.5205,4.4767,3,53000000,0,1,0,0,0,0,semiconductor,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,4.6667,1,1,2005,2008
CA,2006-05-01,2010-09-03,2.3315,6.6767,6.9589,8.9342,4,23100000,3,1,0,0,0,0,social,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,2.0,1,1,2006,2010
CA,2007-01-01,2012-06-14,1.0,6.4548,6.5342,7.0055,4,108900000,2,1,0,0,0,0,cleantech,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,7.5,1,1,2007,2012
CA,2005-11-01,2008-12-08,0.8329,3.937,3.4822,7.6658,4,55000000,5,1,0,0,0,0,web,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2.75,1,1,2005,2008
NY,2010-05-01,2012-02-07,1.0822,2.8548,1.611,4.5096,2,5686383,3,0,1,0,0,0,mobile,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2.0,0,1,2010,2012
CA,2008-06-11,2012-01-30,4.4466,8.0849,6.5863,6.5863,6,49008830,1,1,0,0,0,0,biotech,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,3.0,1,0,2008,2012
CA,2006-11-29,2008-11-07,1.6055,3.5479,2.5205,4.4767,3,32200000,0,1,0,0,0,0,mobile,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,4.0,1,1,2006,2008
TX,2008-01-15,2008-01-15,1.2904,1.2904,7.1233,7.1233,1,2000000,1,0,0,0,1,0,web,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,0,0,2008,2008
NY,2010-03-19,2010-03-19,3.2137,3.2137,3.0027,4.6219,1,2700000,2,0,1,0,0,0,games_video,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2.0,1,1,2010,2010
WI,2010-01-19,2010-01-19,5.1315,5.1315,3.1616,8.5123,1,2000000,2,0,0,0,0,1,advertising,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2.0,0,0,2010,2010
NY,2006-09-06,2010-08-10,0.0,3.9288,2.9151,5.7342,3,18000000,3,0,1,0,0,0,advertising,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,2.3333,1,1,2006,2010
