id,state_code,latitude,longitude,zip_code,id,city,Unnamed: 6,name,labels,founded_at,closed_at,first_funding_at,last_funding_at,age_first_funding_year,age_last_funding_year,age_first_milestone_year,age_last_milestone_year,relationships,funding_rounds,funding_total_usd,milestones,state_code.1,is_CA,is_NY,is_MA,is_TX,is_otherstate,category_code,is_software,is_web,is_mobile,is_enterprise,is_advertising,is_gamesvideo,is_ecommerce,is_biotech,is_consulting,is_othercategory,object_id,has_VC,has_angel,has_roundA,has_roundB,has_roundC,has_roundD,avg_participants,is_top500,status,first_funding_year,last_funding_year
200,CA,37.390233,-122.033741,94085,c:16271,Sunnyvale,San Francisco CA 94105,Mu Dynamics,1,1/1/2005,2013-06-01,2005-01-01,2008-05-19,0.0,3.3808,5.6795,5.6795,5,3,24000000,1,CA,1,0,0,0,0,network_hosting,0,0,0,0,0,0,0,0,0,1,c:16271,0,0,1,1,1,0,2.6667,1,acquired,2005,2008
373,CA,34.1411985,-118.7040908,91302,c:22712,Calabasas,San Francisco CA 94105,Fulcrum Microsystems,1,1/1/2000,2013-06-01,2005-05-09,2010-03-15,5.3562,10.2082,8.0055,8.0055,2,4,81017493,1,CA,1,0,0,0,0,semiconductor,0,0,0,0,0,0,0,0,0,1,c:22712,1,0,0,0,1,1,5.6667,1,acquired,2005,2010
1150,CA,41.78942,-87.596232,94105,c:9782,San Francisco,San Francisco CA 94105,ReTel Technologies,1,10/1/2007,2013-06-01,2009-08-06,2009-12-02,1.8493,2.1726,2.1699,5.0822,4,2,1000000,3,CA,1,0,0,0,0,analytics,0,0,0,0,0,0,0,0,0,1,c:9782,0,1,0,0,0,0,4.5,1,acquired,2009,2009
1011,CO,39.977763,-105.13193,80027,c:68169,Louisville,Louisville CO 80027,NexGen Storage,1,1/1/2010,2013-06-01,2011-02-07,2011-11-15,1.1014,1.8712,2.6466,2.6959,14,2,12010000,2,CO,0,0,0,0,1,software,1,0,0,0,0,0,0,0,0,0,c:68169,1,0,1,0,0,0,2.5,1,acquired,2011,2011
909,MA,42.479262,-71.152277,1801,c:55354,Woburn,Woburn MA 1801,WAY Systems,1,1/1/2002,2013-06-01,2005-10-03,2005-10-03,3.7562,3.7562,-1.0,8.674,2,1,22000000,3,MA,0,0,1,0,0,mobile,0,0,1,0,0,0,0,0,0,0,c:55354,0,0,0,0,1,0,4.0,1,acquired,2005,2005
554,CA,37.459177,-122.173907,94025,c:31488,Menlo Park,San Francisco CA 94105,Roxro Pharma,0,1/1/1999,2001-01-01,2007-06-12,2007-06-12,8.4493,8.4493,2.5205,4.4767,1,1,42700000,0,CA,1,0,0,0,0,biotech,0,0,0,0,0,0,0,1,0,0,c:31488,0,0,0,1,0,0,3.0,1,closed,2007,2007
269,CA,37.4587657,-122.1725191,94025,c:17542,Menlo Park,San Francisco CA 94105,Intelliden,1,1/1/2000,2013-06-01,2005-12-21,2007-05-22,5.9753,7.3918,4.0027,4.0027,5,3,80000000,1,CA,1,0,0,0,0,software,1,0,0,0,0,0,0,0,0,0,c:17542,1,0,0,0,0,1,4.0,1,acquired,2005,2007
773,CA,37.288326,-121.945633,95008-2069,c:44268,Campbell,Campbell CA 95008-2069,Forrst,1,1/25/2010,2013-06-01,2011-03-24,2011-03-24,1.1589,1.1589,-0.0658,2.9616,3,1,205000,3,CA,1,0,0,0,0,web,0,1,0,0,0,0,0,0,0,0,c:44268,0,1,0,0,0,0,7.0,1,acquired,2011,2011
865,NY,40.730646,-73.986614,10017,c:51228,New York,New York NY 10017,XGraph,1,10/1/2008,2013-06-01,2010-07-07,2010-07-07,1.7644,1.7644,0.0,3.0849,5,1,3750000,2,NY,0,1,0,0,0,analytics,0,0,0,0,0,0,0,0,0,1,c:51228,0,0,1,0,0,0,1.0,1,acquired,2010,2010
1031,CA,37.441537,-122.158332,94301,c:71852,Palo Alto,Palo Alto CA 94301,Color Labs Inc.,0,8/1/2010,2013-06-01,2010-08-01,2011-03-23,0.0,0.6411,1.5836,3.0685,11,2,41000000,2,CA,1,0,0,0,0,other,0,0,0,0,0,0,0,0,0,1,c:71852,0,0,1,1,0,0,1.5,1,closed,2010,2011
385,CA,37.393536,-122.076747,94306,c:23125,Palo Alto,San Francisco CA 94105,Playdom,1,2/1/2008,2013-06-01,2009-11-11,2010-06-21,1.7781,2.3863,2.3123,4.6301,37,2,76000000,3,CA,1,0,0,0,0,games_video,0,0,0,0,0,1,0,0,0,0,c:23125,0,0,1,0,0,0,4.0,1,acquired,2009,2010
658,MA,42.493447,-71.514104,1719,c:37928,Boxborough,Boxborough MA 1719,Digital Reef,1,1/1/2006,2013-06-01,2006-01-01,2008-10-01,0.0,2.7507,3.3315,5.2438,9,2,20000000,2,MA,0,0,1,0,0,enterprise,0,0,0,1,0,0,0,0,0,0,c:37928,0,0,1,1,0,0,1.0,1,acquired,2006,2008
1003,CA,37.779281,-122.419236,94107,c:65916,San Francisco,San Francisco CA 94107,Servio,1,4/30/2009,2013-06-01,2010-08-13,2013-03-06,1.2877,3.8521,1.3945,4.2356,11,2,9356180,4,CA,1,0,0,0,0,analytics,0,0,0,0,0,0,0,0,0,1,c:65916,0,0,1,1,0,0,1.5,1,acquired,2010,2013
372,NY,40.743662,-73.984268,10016,c:2245,New York,San Francisco CA 94105,Advaliant,0,4/16/2013,2009-05-04,2004-04-01,2004-04-01,-9.0466,-9.0466,-6.0466,-3.8822,6,1,100000,2,NY,0,1,0,0,0,advertising,0,0,0,0,1,0,0,0,0,0,c:2245,0,1,0,0,0,0,1.0,0,closed,2004,2004
224,GA,33.7812614,-84.36756170000002,30309,c:16618,Atlanta,San Francisco CA 94105,Vocalocity,1,1/1/2007,2013-06-01,2009-01-28,2011-08-29,2.0767,4.6603,4.5836,4.726,9,2,13600000,2,GA,0,0,0,0,1,software,1,0,0,0,0,0,0,0,0,0,c:16618,0,0,0,1,1,0,3.0,1,acquired,2009,2011
153,CA,37.7766184,-122.3938931,94107,c:1541,San Francisco,San Francisco CA 94105,Dapper,1,10/1/2006,2010-11-16,2007-12-01,2007-12-01,1.1671,1.1671,1.926,4.0137,19,1,3000000,4,CA,1,0,0,0,0,advertising,0,0,0,0,1,0,0,0,0,0,c:1541,0,0,1,0,0,0,2.0,1,acquired,2007,2007
164,CA,37.791564,-122.399981,94104,c:15687,San Francisco,San Francisco CA 94105,SeeSaw Networks,0,1/1/2005,2012-01-01,2006-11-16,2011-06-23,1.874,6.4767,2.5205,4.4767,4,5,21138876,0,CA,1,0,0,0,0,advertising,0,0,0,0,1,0,0,0,0,0,c:15687,1,0,1,1,0,0,2.0,1,closed,2006,2011
350,MA,42.36401400000001,-71.101375,2139,c:20889,Cambridge,San Francisco CA 94105,oneforty,1,3/31/2009,2013-06-01,2009-06-10,2010-01-11,0.1945,0.7836,1.211,2.3836,13,4,2345000,3,MA,0,0,1,0,0,enterprise,0,0,0,1,0,0,0,0,0,0,c:20889,0,1,1,0,0,0,5.75,1,acquired,2009,2010
374,CA,37.566123,-122.323045,94401,c:2272,San Mateo,San Francisco CA 94105,Smalltown,0,1/15/2005,2010-01-04,2005-11-01,2005-11-01,0.7945,0.7945,2.0466,3.326,7,1,4000000,4,CA,1,0,0,0,0,web,0,1,0,0,0,0,0,0,0,0,c:2272,0,0,1,0,0,0,1.0,0,closed,2005,2005
856,CA,37.406914,-122.09037,94043,c:5043,Mountain View,Mountain View CA 94043,Skyrider,0,1/1/2003,2008-10-15,2006-10-23,2008-03-05,3.811,5.1781,1.7507,3.589,2,2,17000000,2,CA,1,0,0,0,0,software,1,0,0,0,0,0,0,0,0,0,c:5043,1,0,0,0,1,0,3.0,1,closed,2006,2008
729,NY,40.750519,-73.993494,10001,c:42193,New York,New York NY 10001,SkillSlate,1,1/1/2009,2013-06-01,2010-10-20,2010-10-20,1.8,1.8,1.9151,1.9151,8,1,1100000,1,NY,0,1,0,0,0,web,0,1,0,0,0,0,0,0,0,0,c:42193,0,1,0,0,0,0,8.0,1,acquired,2010,2010
968,KY,38.046407,-84.497039,40507,c:60521,Lexington,Lexington KY 40507,AwesomeTouch,1,7/26/2010,2013-06-01,2010-04-30,2011-06-01,-0.2384,0.8493,0.9014,0.9014,3,4,59700,1,KY,0,0,0,0,1,software,1,0,0,0,0,0,0,0,0,0,c:60521,0,1,0,0,0,0,1.0,1,acquired,2010,2011
839,CA,37.814202,-122.477959,94025,c:4881,Menlo Park,San Francisco CA 94105,Syncplicity,1,11/3/2008,2013-06-01,2008-10-31,2008-10-31,-0.0082,-0.0082,2.9726,3.7041,12,1,2350000,3,CA,1,0,0,0,0,enterprise,0,0,0,1,0,0,0,0,0,0,c:4881,0,0,1,0,0,0,2.0,1,acquired,2008,2008
1040,VA,38.87804000000001,-77.436151,22031,c:7345,Chantilly,San Francisco CA 94105,Fortisphere,0,1/1/2006,2010-05-01,2007-11-19,2007-11-19,1.8822,1.8822,1.0,1.0,2,1,10000000,1,VA,0,0,0,0,1,software,1,0,0,0,0,0,0,0,0,0,c:7345,0,0,1,0,0,0,2.0,1,closed,2007,2007
12,CA,37.424298,-122.139809,94306,c:103204,Palo Alto,Palo Alto CA 94306,PlayerDuel,0,1/1/2011,2013-05-01,2011-09-05,2012-06-13,0.6767,1.4493,0.0,0.0,2,2,21189,1,CA,1,0,0,0,0,mobile,0,0,1,0,0,0,0,0,0,0,c:103204,1,1,0,0,0,0,1.0,1,closed,2011,2012
441,MA,42.3988661,-71.253781,2451,c:25743,Waltham,San Francisco CA 94105,Aveksa,1,1/1/2004,2013-06-01,2006-06-14,2009-02-25,2.4521,5.1562,7.6712,8.2219,7,3,28000000,2,MA,0,0,1,0,0,software,1,0,0,0,0,0,0,0,0,0,c:25743,0,0,1,1,1,0,2.6667,1,acquired,2006,2009
915,CA,37.386778,-121.966277,95054,c:55829,Santa Clara,Santa Clara CA 95054,PANTA Systems,0,1/1/2002,2011-02-14,2005-05-01,2005-05-01,3.3315,3.3315,2.5205,4.4767,0,1,9500000,0,CA,1,0,0,0,0,software,1,0,0,0,0,0,0,0,0,0,c:55829,1,0,0,0,0,0,2.0,0,closed,2005,2005
458,CA,37.352313,-121.967982,95054,c:26556,Santa Clara,San Francisco CA 94105,Beceem Communications,1,10/1/2003,2013-06-01,2005-06-30,2009-04-22,1.7479,5.5616,2.2548,2.2548,5,3,69600000,1,CA,1,0,0,0,0,semiconductor,0,0,0,0,0,0,0,0,0,1,c:26556,1,0,0,1,0,1,7.6667,1,acquired,2005,2009
516,VA,38.919954,-77.21249300000002,22102,c:29312,McLean,San Francisco CA 94105,Trust Digital,1,3/1/2003,2013-06-01,2005-11-04,2009-07-29,2.6822,6.4164,2.8411,7.2356,11,3,23500000,2,VA,0,0,0,0,1,mobile,0,0,1,0,0,0,0,0,0,0,c:29312,1,0,0,1,1,0,3.6667,1,acquired,2005,2009
534,OR,45.413842,-122.725662,97035,c:3050,Lake Oswego,Lake Oswego OR 97035,Sabrix,1,1/1/2002,2013-06-01,2006-06-21,2006-06-21,4.4712,4.4712,6.7534,6.7534,6,1,13000000,1,OR,0,0,0,0,1,software,1,0,0,0,0,0,0,0,0,0,c:3050,0,0,0,0,0,1,4.0,1,acquired,2006,2006
471,NY,40.73901,-73.997259,10011,c:2709,New York,New York NY 10011,Panther Express,1,1/1/2005,2013-06-01,2006-07-25,2008-02-27,1.5616,3.1562,3.0,3.4959,8,2,21750000,2,NY,0,1,0,0,0,games_video,0,0,0,0,0,1,0,0,0,0,c:2709,1,0,0,1,0,0,2.0,1,acquired,2006,2008
893,PA,40.602206,-75.47127900000002,18106,c:53946,Allentown,Allentown PA 18106,T-Networks,0,1/1/2000,2011-09-06,2005-02-28,2005-02-28,5.1644,5.1644,2.5205,4.4767,0,1,5750000,0,PA,0,0,0,0,1,public_relations,0,0,0,0,0,0,0,0,0,1,c:53946,0,0,0,0,1,0,4.0,1,closed,2005,2005
509,ME,42.645342,-71.23454699999998,1876,c:28752,Tewksbury,San Francisco CA 94105,BlueNote Networks,1,1/1/2005,2013-06-01,2005-09-26,2006-03-06,0.7342,1.1753,0.1616,0.1616,1,2,23400000,1,ME,0,0,0,0,1,software,1,0,0,0,0,0,0,0,0,0,c:28752,0,0,1,1,0,0,2.5,1,acquired,2005,2006
44,CA,37.48657100000001,-122.229161,94063,c:1148,Redwood City,San Francisco CA 94105,Predictify,0,3/1/2007,2009-08-01,2008-03-25,2008-03-25,1.0685,1.0685,0.8384,3.9918,4,1,4300000,3,CA,1,0,0,0,0,advertising,0,0,0,0,1,0,0,0,0,0,c:1148,0,0,1,0,0,0,2.0,1,closed,2008,2008
328,TX,30.384453000000004,-97.709809,78746,c:1967,Austin,San Francisco CA 94105,BreakingPoint Systems,1,8/28/2005,2013-06-01,2007-11-12,2010-04-22,2.2082,4.6521,-0.6548,-0.6548,1,2,20000000,1,TX,0,0,0,1,0,security,0,0,0,0,0,0,0,0,0,1,c:1967,1,0,0,0,1,0,2.0,1,acquired,2007,2010
472,CA,37.3777985,-121.9744545,95054,c:27142,Santa Clara,San Francisco CA 94105,OptiMedica,1,1/1/2004,2013-06-01,2008-03-26,2013-05-10,4.2356,9.3616,5.0055,5.0055,16,2,51000000,1,CA,1,0,0,0,0,biotech,0,0,0,0,0,0,0,1,0,0,c:27142,0,0,0,0,1,0,3.5,1,acquired,2008,2013
727,MA,42.241765,-71.166164,2026,c:42123,Dedham,Dedham MA 2026,Metatomix,1,1/1/2000,2013-06-01,2003-09-08,2010-02-17,3.6877,10.137,3.0027,3.0027,2,4,27101994,1,MA,0,0,1,0,0,enterprise,0,0,0,1,0,0,0,0,0,0,c:42123,1,0,0,1,0,0,4.6667,1,acquired,2003,2010
720,CA,37.320309,-122.05004,95014,c:41656,Cupertino,Cupertino CA 95014,Neterion,1,1/1/2001,2013-06-01,2006-02-24,2006-02-24,5.1507,5.1507,4.0027,4.0027,6,1,6480000,1,CA,1,0,0,0,0,public_relations,0,0,0,0,0,0,0,0,0,1,c:41656,0,0,0,0,0,1,3.0,1,acquired,2006,2006
190,CA,37.477037,-122.15164,94085,c:16145,Sunnyvale,San Francisco CA 94105,Schooner Information Technology,1,5/1/2007,2013-06-01,2007-10-01,2009-07-24,0.4192,2.2329,2.2329,4.337,8,2,35000000,2,CA,1,0,0,0,0,enterprise,0,0,0,1,0,0,0,0,0,0,c:16145,0,0,1,1,0,0,2.5,1,acquired,2007,2009
1017,MA,42.358956,-71.054776,2109,c:6964,Boston,San Francisco CA 94105,Swaptree Inc.,0,1/1/2010,2013-05-01,2006-07-01,2010-05-25,-3.5068,0.3945,-0.937,0.0849,5,3,11300000,2,MA,0,0,1,0,0,web,0,1,0,0,0,0,0,0,0,0,c:6964,1,0,0,1,1,0,1.0,1,closed,2006,2010
160,GA,33.956215,-83.987962,30043,c:155821,Lawrenceville,Lawrenceville GA 30043,Nalace Corporation,0,1/1/2012,2013-05-01,2012-04-19,2012-04-19,0.2986,0.2986,0.2986,0.2986,1,1,19000,1,GA,0,0,0,0,1,ecommerce,0,0,0,0,0,0,1,0,0,0,c:155821,0,1,0,0,0,0,1.0,0,closed,2012,2012
840,NJ,40.728158,-74.077642,7302,c:49052,Jersey City,Jersey City NJ 7302,Quidsi,1,1/1/2005,2013-06-01,2006-09-01,2010-04-20,1.6658,5.3014,5.8356,8.3534,27,6,78500000,3,NJ,0,0,0,0,1,ecommerce,0,0,0,0,0,0,1,0,0,0,c:49052,0,0,1,1,1,1,3.4,1,acquired,2006,2010
236,NY,40.730646,-73.986614,10012,c:167795,NYC,NYC NY 10012,spotdock,0,11/15/2011,2013-06-01,2012-01-10,2012-01-10,0.1534,0.1534,2.5205,4.4767,4,1,600000,0,NY,0,1,0,0,0,web,0,1,0,0,0,0,0,0,0,0,c:167795,0,1,0,0,0,0,2.0,0,closed,2012,2012
603,MD,38.97864000000001,-76.492786,21401,c:34152,Annapolis,Annapolis MD 21401,Netcordia,1,1/1/2000,2013-06-01,2005-06-28,2006-07-31,5.4932,6.5836,6.7534,6.7534,3,2,13000000,1,MD,0,0,0,0,1,network_hosting,0,0,0,0,0,0,0,0,0,1,c:34152,0,0,1,1,0,0,1.5,1,acquired,2005,2006
530,CA,37.386665,-122.084171,94040,c:3027,Mountain View,San Francisco CA 94105,SearchMe,0,7/1/2005,2009-10-21,2005-07-01,2008-05-01,0.0,2.8356,2.9205,4.3096,7,5,43600000,3,CA,1,0,0,0,0,search,0,0,0,0,0,0,0,0,0,1,c:3027,0,0,1,1,1,1,3.0,1,closed,2005,2008
6,CA,37.776246,-122.4179223,94103,c:10176,San Francisco,San Francisco CA 94105,Yammer,1,9/10/2008,2013-06-01,2009-01-19,2012-02-29,0.3589,3.4712,3.3397,5.1918,38,5,142000000,3,CA,1,0,0,0,0,enterprise,0,0,0,1,0,0,0,0,0,0,c:10176,0,0,1,1,1,1,5.2,1,acquired,2009,2012
851,CA,37.406914,-122.09037,94043,c:50076,Mountain View,Mountain View CA 94043,Clever Sense,1,4/11/2008,2013-06-01,2010-06-17,2011-08-01,2.1836,3.3068,2.7260000000000004,3.5425,6,2,2000000,2,CA,1,0,0,0,0,web,0,1,0,0,0,0,0,0,0,0,c:50076,1,0,1,0,0,0,1.5,1,acquired,2010,2011
451,TX,30.354768,-97.798152,78730,c:26122,Austin,San Francisco CA 94105,AlterPoint,1,1/1/2001,2013-06-01,2003-01-01,2005-01-17,2.0,4.0466,6.0027,6.0027,4,3,26800000,1,TX,0,0,0,1,0,software,1,0,0,0,0,0,0,0,0,0,c:26122,0,0,1,1,1,0,3.0,1,acquired,2003,2005
265,CA,37.261986,-121.784279,95138,c:17501,San Jose,San Francisco CA 94105,Shocking Technologies,0,1/1/2006,2013-04-01,2007-04-17,2012-05-21,1.2904,6.388999999999999,0.0,0.0,2,6,55900000,1,CA,1,0,0,0,0,hardware,0,0,0,0,0,0,0,0,0,1,c:17501,1,0,1,1,1,0,3.2,1,closed,2007,2012
188,CA,37.386665,-122.084171,94040,c:1613,Mountain View,San Francisco CA 94105,Ribbit,1,2/23/2005,2013-06-01,2006-10-01,2007-12-17,1.6027,2.8137,3.4301,7.411,14,2,11000000,3,CA,1,0,0,0,0,mobile,0,0,1,0,0,0,0,0,0,0,c:1613,0,0,1,1,0,0,2.0,1,acquired,2006,2007
719,CA,37.386778,-121.966277,95054,c:41484,Santa Clara,Santa Clara CA 95054,StorSimple,1,1/1/2009,2013-06-01,2009-06-01,2011-06-23,0.4137,2.474,3.0,3.0,19,3,31500000,1,CA,1,0,0,0,0,enterprise,0,0,0,1,0,0,0,0,0,0,c:41484,0,0,1,1,1,0,3.3333,1,acquired,2009,2011
1053,DC,38.894955,-77.03664599999998,20009,c:76102,Washington,Washington DC 20009,NationalField,1,6/12/2009,2013-06-01,2012-10-30,2012-10-30,3.3863,3.3863,-0.0301,4.4274,4,1,1500000,2,DC,0,0,0,0,1,enterprise,0,0,0,1,0,0,0,0,0,0,c:76102,1,0,0,0,0,0,2.0,0,acquired,2012,2012
1064,NY,40.729839,-73.991781,10003,c:76765,New York,New York NY 10003,Tripl,0,5/17/2011,2013-07-01,2011-05-20,2012-07-09,0.0082,1.1479,-0.0219,1.2274,5,3,900000,3,NY,0,1,0,0,0,social,0,0,0,0,0,0,0,0,0,1,c:76765,0,1,0,0,0,0,1.5,1,closed,2011,2012
423,CA,37.2615879,-121.9578487,95008,c:24986,Campbell,San Francisco CA 94105,Sadra Medical,1,1/1/2003,2013-06-01,2004-06-17,2009-05-22,1.4603,6.3918,6.4192,6.4192,4,3,58000000,1,CA,1,0,0,0,0,biotech,0,0,0,0,0,0,0,1,0,0,c:24986,0,0,1,1,1,0,5.0,1,acquired,2004,2009
123,MA,42.48510200000001,-71.211568,1803,c:14593,Burlington,San Francisco CA 94105,expressor software,1,1/1/2007,2013-06-01,2007-07-01,2011-12-19,0.4959,4.9671,1.0,4.5123,10,4,29050000,2,MA,0,0,1,0,0,software,1,0,0,0,0,0,0,0,0,0,c:14593,1,0,0,1,0,0,2.6667,1,acquired,2007,2011
100,NV,36.170538,-115.101942,89101,c:138030,Las Vegas,Las Vegas NV 89101,NSFW Corporation,1,1/1/2011,2013-06-01,2011-10-05,2013-06-14,0.7589,2.4521,2.1644,2.9014,3,2,250000,2,NV,0,0,0,0,1,news,0,0,0,0,0,0,0,0,0,1,c:138030,0,1,0,0,0,0,1.5,1,acquired,2011,2013
791,CA,37.386778,-121.966277,95054,c:45339,Santa Clara,Santa Clara CA 95054,Azaire Networks,0,1/1/2003,2011-12-29,2006-08-25,2006-08-25,3.6493,3.6493,2.5205,4.4767,2,1,21000000,0,CA,1,0,0,0,0,software,1,0,0,0,0,0,0,0,0,0,c:45339,0,0,0,0,1,0,4.0,1,closed,2006,2006
56,NY,40.907974,-73.84179,10016,c:1214,New York,San Francisco CA 94105,Quigo,1,1/1/2000,2013-06-01,2004-03-01,2007-06-07,4.1671,7.4356,2.5205,4.4767,25,2,35000000,0,NY,0,1,0,0,0,advertising,0,0,0,0,1,0,0,0,0,0,c:1214,1,0,1,0,0,0,3.5,1,acquired,2004,2007
990,CA,37.779281,-122.419236,94105,c:63731,San Francisco,San Francisco CA 94105,Weatherista,0,8/16/2010,2012-09-01,2010-08-15,2010-08-15,-0.0027,-0.0027,0.0356,0.0356,2,1,500000,1,CA,1,0,0,0,0,web,0,1,0,0,0,0,0,0,0,0,c:63731,0,1,0,0,0,0,1.0,0,closed,2010,2010
832,TX,32.997114,-96.676137,75082,c:47848,Richardson,Richardson TX 75082,Navini Networks,1,1/1/2000,2013-06-01,2005-08-10,2006-06-21,5.6110000000000015,6.474,4.0027,4.0027,3,2,30920000,1,TX,0,0,0,1,0,public_relations,0,0,0,0,0,0,0,0,0,1,c:47848,1,0,0,0,0,0,3.5,1,acquired,2005,2006
887,CA,37.409147,-122.01546299999998,94089,c:5347,Sunnyvale,San Francisco CA 94105,VirtualLogix,1,1/1/2002,2013-06-01,2004-01-01,2010-01-12,2.0,8.0356,6.5863,6.5863,9,4,29288979,1,CA,1,0,0,0,0,software,1,0,0,0,0,0,0,0,0,0,c:5347,1,0,1,1,1,0,2.6667,1,acquired,2004,2010
141,MA,42.6555302,-71.1455618,1810,c:14993,Andover,San Francisco CA 94105,Exit41,0,1/1/1999,2013-05-01,2007-02-04,2011-05-12,8.0986,12.3671,11.8411,12.0548,11,4,24200000,2,MA,0,0,1,0,0,software,1,0,0,0,0,0,0,0,0,0,c:14993,1,0,1,0,1,0,2.3333,1,closed,2007,2011
62,CA,37.351894,-122.085807,94024,c:1223,Los Altos,San Francisco CA 94105,SezWho,1,10/1/2006,2013-06-01,2007-10-01,2007-10-01,1.0,1.0,1.2521,5.2548,4,1,1000000,3,CA,1,0,0,0,0,web,0,1,0,0,0,0,0,0,0,0,c:1223,0,0,1,0,0,0,1.0,0,acquired,2007,2007
910,MN,44.912723,-93.499059,55343,c:55421,Minnetonka,Minnetonka MN 55343,Jobs2Web,1,1/1/2003,2013-06-01,2004-01-01,2006-01-21,1.0,3.0575,5.4192,5.4192,3,2,5550000,1,MN,0,0,0,0,1,web,0,1,0,0,0,0,0,0,0,0,c:55421,0,1,1,0,0,0,1.0,1,acquired,2004,2006
499,CA,37.4063024,-122.1088743,94040,c:28403,Mountain View,San Francisco CA 94105,HighlightCam,0,7/27/2009,2013-10-30,2009-06-01,2011-11-29,-0.1534,2.3425,0.063,1.5836,8,2,3000000,3,CA,1,0,0,0,0,mobile,0,0,1,0,0,0,0,0,0,0,c:28403,0,1,1,0,0,0,3.5,1,closed,2009,2011
74,CA,37.391642,-122.09393500000002,94040,c:1283,Mountain View,Mountain View CA 94040,MerchantCircle,1,10/1/2005,2013-06-01,2006-06-05,2007-09-01,0.6767,1.9178,4.9781,6.6548,13,2,14300000,3,CA,1,0,0,0,0,web,0,1,0,0,0,0,0,0,0,0,c:1283,0,0,1,1,0,0,4.5,1,acquired,2006,2007
845,CA,32.901049,-117.192656,92121,c:49621,San Diego,San Diego CA 92121,Helicomm,0,1/1/2002,2013-03-15,2006-03-21,2006-03-21,4.2192,4.2192,2.5205,4.4767,0,1,1000000,0,CA,1,0,0,0,0,network_hosting,0,0,0,0,0,0,0,0,0,1,c:49621,1,0,0,0,0,0,2.0,0,closed,2006,2006
146,CA,37.417002,-122.07871000000002,94043,c:15122,Mountain View,San Francisco CA 94105,Kace networks,1,1/1/2003,2013-06-01,2005-07-25,2006-05-22,2.5644,3.389,8.1452,8.1452,7,2,11000000,1,CA,1,0,0,0,0,software,1,0,0,0,0,0,0,0,0,0,c:15122,1,0,0,1,0,0,1.5,1,acquired,2005,2006
662,NY,40.730646,-73.986614,10014,c:38019,New York,New York NY 10014,Thwapr,0,1/1/2007,2013-07-20,2009-01-01,2010-01-01,2.0027,3.0027,2.0877,4.0685,7,2,2000000,3,NY,0,1,0,0,0,photo_video,0,0,0,0,0,0,0,0,0,1,c:38019,1,1,0,0,0,0,3.0,0,closed,2009,2010
844,CA,40.234451,-111.658656,94103,c:4961,San Francisco,San Francisco CA 94105,Zinch,1,2/1/2007,2013-06-01,2007-12-01,2009-10-20,0.8301,2.7178,4.2466,4.7918,17,2,5000000,2,CA,1,0,0,0,0,web,0,1,0,0,0,0,0,0,0,0,c:4961,1,1,0,0,0,0,1.0,1,acquired,2007,2009
718,CA,37.320309,-122.05004,95014,c:41483,Cupertino,Cupertino CA 95014,Cloud.com,1,1/1/2008,2013-06-01,2010-01-01,2010-01-01,2.0027,2.0027,3.6603,4.0795,12,1,11000000,2,CA,1,0,0,0,0,enterprise,0,0,0,1,0,0,0,0,0,0,c:41483,0,0,0,1,0,0,3.0,1,acquired,2010,2010
66,CA,37.445667,-122.166911,94063,c:12348,Redwood City,San Francisco CA 94105,"Wildfire, a division of Google",1,7/1/2008,2013-06-01,2008-12-01,2011-12-01,0.4192,3.4192,3.6027,4.8521,19,4,14100000,4,CA,1,0,0,0,0,enterprise,0,0,0,1,0,0,0,0,0,0,c:12348,0,1,1,1,0,0,2.25,1,acquired,2008,2011
577,CA,34.062504,-118.354605,90036,c:3202,Los Angeles,San Francisco CA 94105,Authenticlick,0,8/5/2005,2009-01-01,2006-02-01,2006-02-01,0.4932,0.4932,2.2411,2.2411,8,1,5000000,1,CA,1,0,0,0,0,search,0,0,0,0,0,0,0,0,0,1,c:3202,0,0,1,0,0,0,1.0,0,closed,2006,2006
581,WA,45.630695,-122.674456,98665,c:32144,Vancouver,Vancouver WA 98665,Idooble,0,1/1/2009,2012-01-01,2009-01-01,2010-08-01,0.0,1.5808,-0.1671,-0.1671,1,2,400000,1,WA,0,0,0,0,1,web,0,1,0,0,0,0,0,0,0,0,c:32144,0,1,0,0,0,0,1.0,0,closed,2009,2010
578,CA,37.658313,-122.391032,94080,c:32023,South San Francisco,South San Francisco CA 94080,BioSeek,1,1/1/2000,2013-06-01,2007-05-23,2007-05-23,7.3945,7.3945,4.0027,4.0027,4,1,10000000,1,CA,1,0,0,0,0,biotech,0,0,0,0,0,0,0,1,0,0,c:32023,0,0,0,0,1,0,1.0,0,acquired,2007,2007
116,MA,42.405685,-71.25585699999998,2451,c:1445,Waltham,San Francisco CA 94105,xkoto,0,1/1/2005,2011-10-01,2005-11-01,2009-01-26,0.8329,4.0712,2.0,2.0,3,3,11035000,1,MA,0,0,1,0,0,software,1,0,0,0,0,0,0,0,0,0,c:1445,1,0,0,1,1,0,1.6667,1,closed,2005,2009
889,MA,42.4717204,-71.26214350000002,2421,c:53686,Lexington,San Francisco CA 94105,Coradiant,1,1/1/2000,2013-06-01,2005-08-22,2005-08-22,5.6438,5.6438,8.0055,11.3288,9,1,12700000,2,MA,0,0,1,0,0,public_relations,0,0,0,0,0,0,0,0,0,1,c:53686,0,0,0,0,0,1,4.0,1,acquired,2005,2005
